"EMPLOYEE_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
4536,44,3,20,63,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
4537,58,3,33,70,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0
4538,56,2,32,20,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4539,48,2,24,138,1,0.0,0.0,0.0,33.0,1.0,1.0,0.0
4540,59,4,35,63,2,0.0,0.0,0.0,16.0,0.0,0.0,0.0
4541,54,1,29,85,3,118.0,0.0,0.0,13.0,0.0,1.0,0.0
4542,60,2,36,180,2,0.0,1.0,1.0,65.0,1.0,1.0,1.0
4543,47,4,23,80,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4544,42,1,16,53,3,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4545,47,2,21,72,2,75.0,0.0,0.0,17.0,0.0,1.0,0.0
4546,45,3,19,123,1,0.0,0.0,1.0,59.0,1.0,1.0,1.0
4547,45,2,19,91,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4548,51,2,27,148,1,0.0,0.0,0.0,68.0,0.0,1.0,0.0
4549,52,2,26,163,3,0.0,0.0,0.0,13.0,0.0,1.0,1.0
4550,56,4,31,28,3,149.0,0.0,0.0,1.0,1.0,1.0,0.0
4551,38,1,13,193,1,0.0,0.0,0.0,86.0,0.0,0.0,0.0
4552,35,3,11,22,3,0.0,0.0,0.0,9.0,0.0,1.0,0.0
4553,60,4,35,74,1,0.0,0.0,0.0,7.0,1.0,1.0,0.0
4554,46,4,21,70,3,0.0,0.0,0.0,19.0,1.0,1.0,0.0
4555,31,1,5,11,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4556,33,3,9,61,2,0.0,0.0,0.0,26.0,0.0,0.0,0.0
4557,62,1,38,41,1,0.0,0.0,0.0,8.0,1.0,1.0,0.0
4558,55,4,29,108,2,0.0,0.0,0.0,19.0,0.0,1.0,1.0
4559,36,4,11,23,3,0.0,0.0,0.0,11.0,1.0,0.0,0.0
4560,64,2,39,135,3,183.0,0.0,0.0,38.0,0.0,0.0,1.0
4561,67,2,41,30,3,86.0,0.0,0.0,7.0,0.0,0.0,0.0
4562,49,4,25,144,2,0.0,0.0,0.0,35.0,0.0,0.0,1.0
4563,61,4,35,139,1,0.0,0.0,0.0,4.0,0.0,1.0,1.0
4564,42,2,18,143,3,209.0,0.0,0.0,27.0,0.0,1.0,1.0
4565,32,1,8,44,1,0.0,0.0,0.0,12.0,1.0,1.0,0.0
4566,59,4,32,49,2,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4567,68,4,43,75,2,182.0,0.0,0.0,1.0,0.0,1.0,0.0
4568,36,2,10,43,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4569,41,3,15,59,3,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4570,43,3,18,154,1,0.0,0.0,1.0,49.0,1.0,1.0,1.0
4571,45,1,19,75,3,0.0,0.0,0.0,7.0,1.0,0.0,0.0
4572,48,1,24,75,2,0.0,0.0,0.0,26.0,1.0,0.0,0.0
4573,60,2,36,88,1,278.0,0.0,0.0,16.0,0.0,0.0,0.0
4574,30,1,4,91,3,0.0,0.0,0.0,34.0,0.0,0.0,1.0
4575,37,1,7,11,3,0.0,1.0,1.0,6.7,1.0,1.0,0.0
4576,48,1,23,22,3,0.0,0.0,0.0,4.0,0.0,1.0,0.0
4577,56,2,30,49,3,220.0,0.0,0.0,8.0,1.0,0.0,0.0
4578,42,1,18,140,1,342.0,0.0,0.0,35.0,0.0,0.0,0.0
4579,52,2,26,99,2,0.0,0.0,0.0,24.0,0.0,0.0,0.0
4580,27,2,3,82,1,199.0,0.0,0.0,25.0,0.0,0.0,0.0
4581,34,4,10,10,1,81.0,0.0,0.0,10.0,1.0,0.0,0.0
4582,31,4,6,109,2,103.0,0.0,0.0,22.0,1.0,0.0,0.0
4583,31,4,5,45,3,0.0,0.0,0.0,13.0,0.0,0.0,0.0
4584,46,2,20,93,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
4585,41,3,17,89,2,216.0,1.0,1.0,39.0,0.0,1.0,1.0
4586,43,3,16,39,2,132.0,0.0,0.0,10.0,0.0,0.0,0.0
4587,51,1,27,21,1,89.0,0.0,0.0,2.0,0.0,1.0,0.0
4588,63,3,38,31,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4589,64,1,38,31,3,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4590,44,4,20,52,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
4591,50,1,26,13,3,0.0,0.0,0.0,9.0,0.0,1.0,0.0
4592,52,2,26,21,3,76.0,1.0,0.0,4.0,0.0,1.0,0.0
4593,62,4,37,50,1,189.0,0.0,0.0,17.0,0.0,1.0,0.0
4594,44,4,20,81,3,0.0,0.0,0.0,2.0,1.0,0.0,0.0
4595,44,4,20,74,1,0.0,0.0,0.0,19.0,1.0,0.0,0.0
4596,62,3,37,89,1,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4597,36,3,10,82,2,0.0,0.0,0.0,9.0,0.0,1.0,0.0
4598,60,4,34,88,2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4599,41,3,17,61,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
4600,62,2,37,139,1,0.0,0.0,0.0,39.0,0.0,0.0,0.0
4601,49,1,24,29,2,0.0,0.0,0.0,13.0,0.0,0.0,0.0
4602,38,3,12,51,1,0.0,0.0,0.0,21.0,1.0,1.0,0.0
4603,57,1,33,58,3,241.0,0.0,0.0,18.0,0.0,1.0,0.0
4604,36,2,10,21,3,125.0,0.0,0.0,14.0,0.0,1.0,0.0
4605,36,2,9,43,2,0.0,0.0,0.0,16.7,0.0,0.0,0.0
4606,41,2,17,104,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
4607,51,1,24,9,2,98.0,0.0,0.0,5.0,0.0,1.0,0.0
4608,50,3,26,39,2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4609,47,1,23,89,1,0.0,1.0,1.0,27.0,1.0,1.0,0.0
4610,65,2,41,21,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4611,61,3,36,173,3,0.0,0.0,0.0,31.0,0.0,1.0,1.0
4612,46,1,22,29,3,105.0,0.0,0.0,3.0,1.0,1.0,0.0
4613,53,4,28,43,2,0.0,0.0,0.0,2.0,1.0,0.0,0.0
4614,59,3,35,30,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4615,55,4,31,39,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4616,49,2,23,83,3,248.0,0.0,0.0,4.0,0.0,1.0,0.0
4617,52,3,26,58,2,223.0,0.0,0.0,7.0,0.0,0.0,0.0
4618,54,1,27,8,2,0.0,0.0,0.0,5.0,1.0,0.0,0.0
4619,58,3,28,39,3,0.0,1.0,0.0,10.0,1.0,0.0,0.0
4620,44,2,19,204,1,0.0,0.0,0.0,88.0,0.0,1.0,0.0
4621,38,1,14,45,1,0.0,0.0,0.0,18.0,0.0,0.0,0.0
4622,33,1,8,111,1,0.0,1.0,0.0,38.0,0.0,0.0,0.0
4623,35,2,11,83,2,148.0,0.0,0.0,20.0,0.0,0.0,0.0
4624,55,1,25,83,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0
4625,63,2,37,115,1,202.0,0.0,0.0,28.0,1.0,1.0,0.0
4626,57,1,33,60,3,227.0,0.0,0.0,18.0,0.0,1.0,0.0
4627,40,1,16,53,1,0.0,0.0,0.0,18.0,0.0,0.0,0.0
4628,33,2,8,134,1,0.0,0.0,0.0,33.0,0.0,1.0,0.0
4629,51,1,25,91,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4630,28,2,2,91,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4631,38,2,13,128,1,0.0,0.0,0.0,39.0,1.0,1.0,0.0
4632,61,3,35,78,1,0.0,1.0,0.0,44.0,0.0,0.0,0.0
4633,44,2,20,161,1,464.0,0.0,0.0,76.0,0.0,1.0,0.0
4634,63,3,37,60,3,0.0,0.0,0.0,22.0,0.0,1.0,0.0
4635,40,1,15,161,1,509.0,1.0,0.0,41.0,0.0,0.0,0.0
4636,35,4,10,40,2,0.0,0.0,0.0,20.0,1.0,1.0,0.0
4637,47,1,22,68,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4638,47,3,23,74,1,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4639,52,3,27,55,2,93.0,0.0,0.0,20.0,0.0,1.0,0.0
4640,45,1,21,145,1,0.0,0.0,0.0,35.0,1.0,0.0,0.0
4641,61,1,36,24,2,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4642,66,1,40,10,2,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4643,59,2,34,138,1,0.0,1.0,0.0,39.0,0.0,1.0,0.0
4644,38,4,13,63,3,0.0,0.0,0.0,21.0,0.0,1.0,0.0
4645,53,4,29,54,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4646,43,3,17,62,3,0.0,0.0,0.0,9.0,0.0,1.0,0.0
4647,55,1,30,81,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4648,55,3,29,61,2,0.0,0.0,0.0,30.0,1.0,1.0,0.0
4649,52,1,28,68,3,0.0,0.0,0.0,16.0,0.0,1.0,0.0
4650,60,2,36,78,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
4651,42,2,18,165,1,157.0,0.0,0.0,76.0,0.0,0.0,0.0
4652,44,3,18,48,2,0.0,0.0,0.0,22.0,1.0,0.0,0.0
4653,53,3,27,155,2,0.0,0.0,0.0,72.0,0.0,1.0,1.0
4654,53,2,27,158,3,251.0,0.0,0.0,37.0,1.0,0.0,1.0
4655,58,1,32,52,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
4656,54,4,29,18,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
4657,59,4,34,42,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
4658,60,2,34,18,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4659,58,2,32,40,1,0.0,1.0,1.0,3.0,1.0,1.0,0.0
4660,28,4,3,44,2,0.0,1.0,1.0,6.0,0.0,1.0,0.0
4661,43,1,17,11,1,87.0,0.0,0.0,2.0,1.0,0.0,0.0
4662,53,2,27,194,2,0.0,0.0,0.0,57.0,0.0,1.0,1.0
4663,50,2,24,108,2,0.0,0.0,0.0,24.0,0.0,1.0,0.0
4664,48,4,24,12,2,0.0,0.0,0.0,5.0,0.0,0.0,0.0
4665,46,3,20,19,1,94.0,0.0,0.0,15.0,1.0,1.0,0.0
4666,26,1,2,150,1,0.0,0.0,0.0,63.3,0.0,0.0,0.0
4667,48,4,23,89,3,0.0,0.0,0.0,19.0,0.0,1.0,0.0
4668,45,2,20,83,3,0.0,1.0,0.0,38.0,1.0,0.0,0.0
4669,31,4,4,79,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4670,64,4,39,102,2,0.0,0.0,0.0,34.0,0.0,0.0,0.0
4671,51,1,25,155,1,0.0,0.0,0.0,73.0,1.0,1.0,0.0
4672,41,1,17,138,1,0.0,0.0,0.0,35.0,0.0,1.0,0.0
4673,57,3,32,51,1,0.0,0.0,0.0,17.0,1.0,1.0,0.0
4674,40,2,16,80,2,86.0,0.0,0.0,18.0,1.0,1.0,0.0
4675,43,2,19,135,1,0.0,1.0,1.0,33.0,1.0,1.0,0.0
4676,29,4,2,34,2,162.0,0.0,0.0,15.0,1.0,0.0,0.0
4677,27,3,1,195,3,0.0,1.0,1.0,63.3,0.0,1.0,1.0
4678,59,3,33,62,3,217.0,0.0,1.0,22.0,1.0,1.0,0.0
4679,39,2,14,173,1,243.0,0.0,0.0,33.0,0.0,0.0,0.0
4680,24,2,1,149,1,0.0,0.0,0.0,72.0,0.0,1.0,0.0
4681,54,1,30,20,1,131.0,0.0,0.0,2.0,1.0,1.0,0.0
4682,55,4,29,42,1,0.0,0.0,0.0,25.0,1.0,1.0,0.0
4683,43,1,18,28,3,0.0,0.0,0.0,6.0,1.0,0.0,0.0
4684,55,1,29,95,2,0.0,0.0,0.0,19.0,0.0,1.0,0.0
4685,67,2,43,95,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4686,47,1,22,34,1,124.0,0.0,0.0,1.0,0.0,1.0,0.0
4687,64,2,38,191,3,205.0,0.0,0.0,43.0,0.0,0.0,1.0
4688,64,2,39,41,1,173.0,0.0,0.0,15.0,1.0,1.0,0.0
4689,59,1,35,150,1,481.0,0.0,0.0,74.0,0.0,1.0,0.0
4690,66,2,42,91,3,146.0,0.0,0.0,0.0,0.0,0.0,0.0
4691,36,4,10,84,2,0.0,0.0,0.0,22.0,0.0,1.0,0.0
4692,34,4,10,73,1,140.0,0.0,0.0,34.0,0.0,1.0,0.0
4693,44,1,20,122,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4694,31,1,6,73,2,133.0,0.0,0.0,26.0,0.0,1.0,0.0
4695,62,2,38,20,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4696,50,4,25,130,1,281.0,0.0,1.0,11.0,0.0,1.0,1.0
4697,53,3,28,85,3,0.0,0.0,0.0,34.0,0.0,0.0,1.0
4698,46,2,22,134,1,0.0,0.0,0.0,33.0,1.0,1.0,0.0
4699,65,3,40,98,2,80.0,0.0,0.0,18.0,0.0,1.0,0.0
4700,27,2,2,54,3,0.0,1.0,0.0,16.0,0.0,0.0,0.0
4701,36,3,12,41,1,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4702,46,4,20,128,3,0.0,0.0,0.0,60.0,0.0,1.0,1.0
4703,45,3,21,132,1,308.0,0.0,0.0,26.0,0.0,0.0,1.0
4704,35,1,9,188,3,0.0,0.0,0.0,29.0,0.0,1.0,1.0
4705,66,4,42,170,2,0.0,0.0,1.0,61.0,1.0,1.0,1.0
4706,33,3,9,14,3,111.0,0.0,0.0,9.0,0.0,0.0,0.0
4707,42,1,16,93,3,0.0,0.0,0.0,28.0,0.0,1.0,0.0
4708,53,1,29,79,2,0.0,0.0,0.0,27.0,1.0,1.0,0.0
4709,36,4,10,79,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
4710,52,4,27,62,3,119.0,0.0,0.0,18.0,0.0,1.0,0.0
4711,31,2,7,95,1,0.0,1.0,0.0,2.0,0.0,1.0,0.0
4712,59,4,34,60,3,0.0,0.0,0.0,13.0,0.0,1.0,0.0
4713,50,1,24,75,2,0.0,0.0,0.0,15.0,1.0,0.0,0.0
4714,64,4,39,85,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4715,41,1,16,143,1,0.0,0.0,0.0,41.0,0.0,1.0,0.0
4716,28,1,1,34,2,112.0,0.0,0.0,20.0,1.0,0.0,0.0
4717,39,2,15,44,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
4718,53,4,29,31,2,151.0,1.0,0.0,9.0,0.0,1.0,0.0
4719,50,4,25,13,1,111.0,0.0,0.0,8.0,0.0,1.0,0.0
4720,60,4,36,52,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
4721,33,1,9,42,3,102.0,0.0,0.0,2.0,0.0,1.0,0.0
4722,31,4,5,102,3,139.0,0.0,0.0,21.0,1.0,0.0,0.0
4723,65,2,39,143,3,0.0,1.0,1.0,64.0,0.0,1.0,1.0
4724,60,4,34,10,3,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4725,63,1,38,44,3,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4726,62,2,38,158,1,306.0,1.0,1.0,60.0,1.0,1.0,0.0
4727,54,2,27,12,2,0.0,0.0,0.0,10.0,1.0,0.0,0.0
4728,52,1,27,59,1,139.0,0.0,0.0,12.0,0.0,1.0,0.0
4729,56,1,30,92,2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4730,37,2,11,82,1,0.0,0.0,0.0,28.0,1.0,0.0,0.0
4732,27,2,3,182,2,0.0,0.0,0.0,32.0,0.0,0.0,1.0
4733,55,2,31,121,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
4734,36,1,12,38,1,0.0,0.0,0.0,17.0,1.0,0.0,0.0
4735,35,2,11,92,1,0.0,1.0,1.0,27.0,1.0,0.0,0.0
4736,29,2,4,53,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0
4737,33,3,8,45,1,83.0,1.0,0.0,23.0,0.0,1.0,0.0
4738,39,1,15,63,2,0.0,1.0,0.0,36.0,0.0,1.0,0.0
4739,54,1,29,181,1,0.0,0.0,0.0,81.0,0.0,1.0,0.0
4740,27,2,2,184,3,577.0,0.0,1.0,42.0,1.0,1.0,1.0
4741,46,3,22,33,1,136.0,0.0,1.0,5.0,1.0,1.0,0.0
4742,59,3,34,22,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4743,60,2,34,99,1,0.0,0.0,0.0,27.0,0.0,0.0,0.0
4744,46,3,19,44,2,193.0,0.0,0.0,10.0,0.0,0.0,0.0
4745,65,4,40,101,2,0.0,0.0,0.0,34.0,1.0,0.0,0.0
4746,31,1,4,32,2,0.0,0.0,0.0,20.0,1.0,1.0,0.0
4747,41,4,17,59,1,0.0,0.0,0.0,26.7,0.0,1.0,0.0
4748,62,2,37,25,2,0.0,0.0,0.0,5.0,1.0,1.0,0.0
4749,41,3,17,140,1,0.0,0.0,0.0,56.0,0.0,0.0,1.0
4750,41,1,11,29,3,0.0,0.0,0.0,7.5,0.0,1.0,0.0
4751,44,1,20,35,1,0.0,0.0,0.0,7.0,0.0,0.0,0.0
4752,40,4,15,141,1,0.0,1.0,1.0,63.0,1.0,1.0,1.0
4753,36,4,12,75,3,79.0,0.0,0.0,20.0,0.0,0.0,0.0
4754,39,2,13,58,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
4755,68,2,44,41,1,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4756,56,2,31,42,2,196.0,0.0,0.0,20.0,1.0,0.0,0.0
4757,29,3,3,55,2,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4758,31,4,5,18,2,84.0,0.0,0.0,3.0,0.0,1.0,0.0
4759,60,4,36,75,3,0.0,1.0,0.0,23.0,0.0,0.0,0.0
4760,27,2,3,85,1,0.0,0.0,0.0,25.0,0.0,0.0,0.0
4761,53,4,29,43,2,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4762,41,2,16,149,1,319.0,0.0,0.0,39.0,1.0,1.0,0.0
4763,32,2,8,25,2,0.0,1.0,1.0,10.0,1.0,1.0,0.0
4764,51,4,26,19,2,103.0,0.0,0.0,4.0,1.0,1.0,0.0
4765,28,1,4,18,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4766,65,4,40,13,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
4767,35,1,11,41,2,0.0,0.0,0.0,24.0,0.0,0.0,0.0
4768,31,1,7,139,1,0.0,0.0,0.0,43.0,0.0,1.0,0.0
4769,40,3,16,62,1,131.0,0.0,1.0,23.3,1.0,1.0,0.0
4770,35,3,11,51,1,130.0,0.0,0.0,20.0,0.0,0.0,0.0
4771,41,3,16,71,1,272.0,0.0,0.0,30.0,0.0,1.0,0.0
4772,34,1,9,145,3,0.0,0.0,0.0,27.0,0.0,1.0,1.0
4773,39,4,13,45,2,138.0,0.0,0.0,12.0,0.0,1.0,0.0
4774,43,4,18,53,3,0.0,0.0,0.0,19.0,0.0,1.0,0.0
4775,38,1,14,64,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
4776,34,4,9,39,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4777,61,3,35,38,3,0.0,1.0,0.0,22.0,0.0,0.0,0.0
4778,29,3,5,85,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4779,46,3,21,61,2,0.0,0.0,0.0,27.0,1.0,0.0,0.0
4780,57,1,33,23,3,127.0,0.0,0.0,12.0,1.0,1.0,0.0
4781,54,1,28,122,1,330.0,0.0,0.0,24.0,0.0,0.0,0.0
4782,38,4,13,72,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0
4783,48,1,22,123,1,0.0,0.0,0.0,73.0,0.0,0.0,0.0
4784,59,1,33,40,1,0.0,1.0,1.0,16.0,1.0,1.0,0.0
4785,53,4,27,62,2,0.0,0.0,0.0,28.0,0.0,1.0,0.0
4786,47,2,23,113,1,0.0,0.0,0.0,33.0,1.0,0.0,0.0
4787,53,4,28,81,2,0.0,0.0,0.0,38.0,0.0,0.0,0.0
4788,25,4,1,59,1,0.0,0.0,0.0,16.0,0.0,0.0,0.0
4789,58,2,32,25,2,103.0,0.0,0.0,7.0,0.0,0.0,0.0
4790,67,4,42,25,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
4791,31,4,6,14,3,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4792,49,1,24,19,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4793,64,1,38,61,3,0.0,0.0,0.0,25.0,0.0,0.0,0.0
4794,49,1,24,21,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4795,35,1,11,44,1,0.0,0.0,0.0,13.3,0.0,1.0,0.0
4796,61,3,36,42,1,0.0,0.0,0.0,15.0,1.0,0.0,0.0
4797,56,1,26,52,3,207.0,1.0,0.0,14.0,0.0,0.0,0.0
4799,30,1,6,34,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4800,62,2,36,83,3,245.0,0.0,0.0,17.0,0.0,1.0,0.0
4801,51,4,26,24,2,137.0,0.0,0.0,4.0,0.0,1.0,0.0
4802,38,2,14,71,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
4803,65,2,41,181,2,0.0,0.0,1.0,23.0,1.0,1.0,1.0
4804,44,4,20,75,3,102.0,0.0,0.0,2.0,0.0,1.0,0.0
4805,40,2,15,153,1,0.0,0.0,0.0,30.0,0.0,0.0,0.0
4806,24,2,1,75,2,0.0,0.0,0.0,18.0,1.0,1.0,0.0
4807,35,4,11,19,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4808,30,4,3,31,2,0.0,0.0,0.0,15.0,1.0,0.0,0.0
4809,34,3,9,178,1,0.0,1.0,1.0,85.0,0.0,1.0,1.0
4810,61,2,36,65,1,220.0,0.0,0.0,15.0,1.0,0.0,0.0
4811,50,1,26,8,1,97.0,0.0,0.0,3.0,0.0,0.0,0.0
4812,55,2,29,92,1,0.0,0.0,0.0,11.0,0.0,1.0,0.0
4813,60,4,35,145,1,198.0,0.0,0.0,18.0,0.0,1.0,1.0
4814,43,1,18,85,3,272.0,0.0,0.0,37.0,0.0,0.0,0.0
4815,63,1,39,149,1,0.0,0.0,0.0,47.0,0.0,1.0,0.0
4816,64,4,39,9,2,100.0,0.0,0.0,6.0,1.0,1.0,0.0
4817,58,2,32,164,3,422.0,0.0,1.0,38.0,1.0,1.0,1.0
4818,62,3,37,40,2,100.0,1.0,0.0,5.0,0.0,0.0,0.0
4819,36,1,11,54,3,0.0,0.0,0.0,25.0,1.0,0.0,0.0
4820,27,2,1,164,3,301.0,0.0,0.0,40.0,0.0,1.0,1.0
4821,34,1,9,140,1,0.0,0.0,0.0,46.0,0.0,1.0,0.0
4822,32,1,8,18,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4823,52,4,28,12,1,0.0,1.0,0.0,10.0,0.0,1.0,0.0
4824,56,2,30,140,1,0.0,0.0,0.0,27.0,0.0,1.0,0.0
4825,39,2,13,24,3,0.0,0.0,0.0,8.0,1.0,1.0,0.0
4826,39,2,13,60,1,0.0,0.0,0.0,18.0,0.0,1.0,0.0
4827,54,2,28,50,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4828,63,1,39,44,2,0.0,0.0,0.0,19.0,1.0,0.0,0.0
4829,36,4,10,51,2,110.0,0.0,0.0,22.0,0.0,1.0,0.0
4830,47,2,22,34,1,116.0,0.0,0.0,13.0,0.0,0.0,0.0
4831,61,2,36,33,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4832,64,2,39,63,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
4834,34,2,8,104,3,0.0,0.0,0.0,36.0,1.0,0.0,1.0
4835,44,3,20,75,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4836,63,2,37,75,3,0.0,0.0,0.0,17.0,0.0,0.0,0.0
4837,49,4,24,62,3,83.0,0.0,0.0,36.0,1.0,0.0,0.0
4838,39,1,15,48,1,169.0,0.0,0.0,18.0,0.0,0.0,0.0
4839,37,2,11,73,1,0.0,0.0,0.0,28.0,1.0,1.0,0.0
4840,50,2,26,135,1,82.0,0.0,0.0,14.0,1.0,1.0,0.0
4841,62,3,36,61,3,117.0,0.0,0.0,22.0,1.0,1.0,0.0
4842,50,3,23,78,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4843,60,3,35,40,3,0.0,0.0,0.0,9.0,0.0,1.0,0.0
4844,31,1,7,44,3,0.0,0.0,0.0,2.0,1.0,0.0,0.0
4845,45,2,21,45,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4846,68,2,42,18,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
4847,60,4,36,53,3,174.0,0.0,0.0,23.0,0.0,1.0,0.0
4848,38,3,12,11,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4849,51,3,25,38,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
4850,57,1,32,28,2,0.0,1.0,1.0,15.0,1.0,1.0,0.0
4851,30,2,4,35,1,88.0,0.0,1.0,3.0,1.0,1.0,0.0
4852,56,3,30,81,2,171.0,0.0,0.0,17.0,0.0,1.0,0.0
4853,49,2,23,90,3,205.0,0.0,0.0,8.0,0.0,0.0,0.0
4854,33,1,9,115,1,0.0,0.0,0.0,40.0,0.0,0.0,0.0
4855,48,1,23,78,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4856,47,4,22,30,3,0.0,0.0,0.0,19.0,0.0,1.0,0.0
4857,34,4,8,39,1,0.0,0.0,0.0,8.0,1.0,1.0,0.0
4858,40,3,14,69,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4859,61,3,36,29,1,79.0,0.0,0.0,2.0,1.0,1.0,0.0
4860,40,4,16,54,2,0.0,0.0,0.0,22.0,1.0,0.0,0.0
4861,35,3,11,60,1,0.0,0.0,1.0,28.0,1.0,1.0,0.0
4862,56,1,31,99,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4863,68,3,43,51,1,0.0,0.0,0.0,22.0,1.0,1.0,0.0
4864,41,3,15,53,3,0.0,1.0,1.0,5.0,1.0,1.0,0.0
4865,45,2,21,111,2,0.0,0.0,0.0,53.0,0.0,1.0,1.0
4866,57,3,31,79,1,302.0,0.0,0.0,8.0,0.0,0.0,0.0
4867,51,1,26,90,2,0.0,0.0,0.0,28.0,0.0,1.0,0.0
4868,32,2,6,18,1,124.0,0.0,0.0,3.0,1.0,1.0,0.0
4869,67,3,42,73,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
4870,44,3,19,59,3,91.0,0.0,0.0,8.0,0.0,1.0,0.0
4871,59,2,33,40,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4872,34,1,10,41,2,0.0,0.0,1.0,15.0,1.0,1.0,0.0
4873,34,1,10,53,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
4874,33,2,9,128,1,0.0,0.0,0.0,43.3,0.0,1.0,0.0
4875,56,2,31,145,3,0.0,0.0,0.0,60.0,0.0,1.0,1.0
